source,date,headline,url,chosen_label,chosen_label_val,positive,negative,neutral,compound
Global,2023-08-15,Closure of Chinatown shelter seen as opportunity to revive Montreal neighbourhood,https://globalnews.ca/news/9898436/closure-chinatown-shelter-opportunity-montreal-neighbourhood/,positive,0.9591596632144054,0.979407787322998,0.00894161406904459,0.011650596745312214,0.9591596632144054
Global,2023-08-15,Trump likely to face election charges in Georgia,https://globalnews.ca/video/9896435/trump-likely-to-face-election-charges-in-georgia/,negative,-0.8781955557792553,0.03957674279808998,0.9379562139511108,0.022467026486992836,-0.8781955557792553
Global,2023-08-15,"Wolfe Islander IV carries vehicles, passengers on first test run",https://globalnews.ca/news/9898876/wolfe-islander-iv-test-run-vehicles-passengers/,positive,0.14751653807207887,0.4317220151424408,0.19714808464050293,0.3711298704147339,0.14751653807207887
Global,2023-08-15,Canadian inflation jumps in July,https://globalnews.ca/video/9898994/canadian-inflation-jumps-in-july/,positive,0.8185552381711096,0.9058777093887329,0.045377444475889206,0.04874493181705475,0.8185552381711096
Global,2023-08-15,Calgary not-for-profit bridging employment barriers on the Bow River,https://globalnews.ca/video/9898912/calgary-not-for-profit-bridging-employment-barriers-on-the-bow-river/,positive,0.7183545330862338,0.8499927520751953,0.06428972631692886,0.08571749180555344,0.7183545330862338
Global,2023-08-15,Yellowknife declares state of local emergency due to wildfires in Northwest Territories,https://globalnews.ca/news/9894731/wildfires-shut-evacuation-routes-out-of-nwt-towns-some-being-transported-by-air/,negative,-0.8116448661268585,0.03762160614132881,0.9016985297203064,0.0606798492372036,-0.8116448661268585
Global,2023-08-15,Large evacuations proving difficult in Northwest Territories as wildfires rage,https://globalnews.ca/video/9898976/large-evacuations-proving-difficult-in-northwest-territories-as-wildfires-rage/,negative,-0.630741846215333,0.04643223434686661,0.7955487370491028,0.15801902115345,-0.630741846215333
Global,2023-08-15,Global News at 5 Lethbridge: Aug. 15,https://globalnews.ca/video/9898906/global-news-at-5-lethbridge-aug-15/,neutral,-0.002699668556864765,0.29628869891166687,0.3008100092411041,0.402901291847229,-0.002699668556864765
Global,2023-08-15,"Trump, others indicted in Georgia over alleged election interference",https://globalnews.ca/news/9861513/donald-trump-georgia-indictment-election-case/,negative,-0.7506036731439156,0.09614506363868713,0.8716923594474792,0.032162606716156006,-0.7506036731439156
Global,2023-08-15,Crawford Wharf hosts Kingston visit by 102-year-old Royal Canadian Navy ship,https://globalnews.ca/news/9898523/crawford-wharf-hosts-kingston-visit-by-102-year-old-royal-canadian-navy-ship/,positive,0.11022645125861663,0.45155513286590576,0.3060646951198578,0.24238009750843048,0.11022645125861663
Global,2023-08-15,"City committee backs plan to allow backyard fireworks in London, Ont.",https://globalnews.ca/news/9898743/city-committee-backs-plan-backyard-fireworks-london/,positive,0.2675012329296891,0.56623375415802,0.2304764986038208,0.20328979194164276,0.2675012329296891
Global,2023-08-15,Monster energy drinks are being recalled in Canada,https://globalnews.ca/news/9894545/monster-energy-drink-canada-recall/,negative,-0.8717369583328922,0.020826909691095352,0.9339008331298828,0.045272309333086014,-0.8717369583328922
Global,2023-08-15,Metro says union refused request to meet amid ongoing grocery strike in the GTA,https://globalnews.ca/news/9898984/toronto-area-metro-union-refused-request-meet-amid-ongoing-strike/,negative,-0.8858324595005492,0.01900220848619938,0.9413784742355347,0.03961919620633125,-0.8858324595005492
Global,2023-08-15,Calgary introduces outdoor water restrictions in response to drought conditions,https://globalnews.ca/video/9898909/calgary-introduces-outdoor-water-restrictions-in-response-to-drought-conditions/,negative,-0.8113828054865406,0.03878212347626686,0.9016023874282837,0.059615496546030045,-0.8113828054865406
Global,2023-08-15,"Report shows Lethbridge rents low, but student groups say it’s still costly",https://globalnews.ca/news/9898657/students-lethbridge-rents-high/,negative,-0.7080074624589003,0.0454341359436512,0.8426575660705566,0.11190836131572723,-0.7080074624589003
Global,2023-08-15,LGBTQ policy in N.B. schools violates Charter rights of kids: child advocate,https://globalnews.ca/news/9897214/lgbtq-policy-in-n-b-schools-violates-charter-rights-of-kids-child-advocate/,negative,-0.9571814308730314,0.010863822884857655,0.9784168004989624,0.01071935798972845,-0.9571814308730314
Global,2023-08-15,‘Driving through flames’: Thousands on evacuation order as NWT fires rage,https://globalnews.ca/video/9896437/driving-through-flames-thousands-on-evacuation-order-as-nwt-fires-rage/,negative,-0.7555787232774736,0.04248366504907608,0.8702778816223145,0.08723846077919006,-0.7555787232774736
Global,2023-08-15,Global News Hour at 6 Calgary: Aug. 15,https://globalnews.ca/video/9898939/global-news-hour-at-6-calgary-aug-15-2/,neutral,0.06369166492953049,0.3751165568828583,0.2775261700153351,0.3473571836948395,0.06369166492953049
Global,2023-08-15,Inside the mind of King Henry VIII: Ottawa professor makes doodle discovery,https://globalnews.ca/video/9898978/inside-the-mind-of-king-henry-viii-ottawa-professor-makes-doodle-discovery/,neutral,-0.08422671368487977,0.37046948075294495,0.4706106185913086,0.15891994535923004,-0.08422671368487977
CTV,2023-08-15,"Young girl mauled by 3 dogs while viewing puppies for sale in Newmarket, Ont.",https://toronto.ctvnews.ca/young-girl-mauled-by-3-dogs-while-viewing-puppies-for-sale-in-newmarket-ont-1.6520129,negative,-0.9337390498077105,0.00978007446974516,0.9663512110710144,0.023868676275014877,-0.9337390498077105
CTV,2023-08-15,One person taken to hospital after shooting on Pierre Avenue,https://windsor.ctvnews.ca/one-person-taken-to-hospital-after-shooting-on-pierre-avenue-1.6520190,negative,-0.7811582750155325,0.036765892058610916,0.8845959901809692,0.07863818854093552,-0.7811582750155325
CTV,2023-08-15,Military members can now take sexual misconduct complaints to human rights commission,https://www.ctvnews.ca/politics/military-members-can-now-take-sexual-misconduct-complaints-to-human-rights-commission-1.6520136,positive,0.30622247496296495,0.6067870855331421,0.24893391132354736,0.14427900314331055,0.30622247496296495
CTV,2023-08-15,14 temperature records broken across B.C. as heat wave continues,https://bc.ctvnews.ca/14-temperature-records-broken-across-b-c-as-heat-wave-continues-1.6520200,neutral,-0.05329939083047863,0.36732983589172363,0.43385550379753113,0.19881464540958405,-0.05329939083047863
CTV,2023-08-15,"Dynamic solution needed to solve Saskatoon's housing problem, expert says",https://saskatoon.ctvnews.ca/dynamic-solution-needed-to-solve-saskatoon-s-housing-problem-expert-says-1.6520845,negative,-0.1952168936441181,0.31209737062454224,0.5409451723098755,0.14695753157138824,-0.1952168936441181
CTV,2023-08-15,York Lake Regional Park board reviewing incident following allegations of racism,https://regina.ctvnews.ca/york-lake-regional-park-board-reviewing-incident-following-allegations-of-racism-1.6520622,negative,-0.9107706177120357,0.017473721876740456,0.9545029997825623,0.028023308143019676,-0.9107706177120357
CTV,2023-08-15,Here's why more residents in Waterloo region are making the switch to heat pumps,https://kitchener.ctvnews.ca/here-s-why-more-residents-in-waterloo-region-are-making-the-switch-to-heat-pumps-1.6520787,positive,0.6662128782213987,0.824957549571991,0.11975831538438797,0.05528417229652405,0.6662128782213987
CTV,2023-08-15,"Financial tips for newcomers to Canada, from an expert",https://www.ctvnews.ca/business/financial-tips-for-newcomers-to-canada-from-an-expert-1.6519841,positive,0.48520693917730795,0.715129554271698,0.161874458193779,0.12299598753452301,0.48520693917730795
CTV,2023-08-15,Safety features installed at site of deadly Manitoba crash,https://winnipeg.ctvnews.ca/safety-features-installed-at-site-of-deadly-manitoba-crash-1.6519978,positive,0.5043542799073406,0.7243499755859375,0.1425783336162567,0.13307173550128937,0.5043542799073406
CTV,2023-08-15,Police respond to four-vehicle collision in Barrie's southend,https://barrie.ctvnews.ca/police-respond-to-four-vehicle-collision-in-barrie-s-southend-1.6520642,negative,-0.4723726806624473,0.1302471160888672,0.6995262503623962,0.17022660374641418,-0.4723726806624473
CTV,2023-08-15,Edmonton Elks fan says wearing paper bag led to his ejection from stadium,https://edmonton.ctvnews.ca/edmonton-elks-fan-says-wearing-paper-bag-led-to-his-ejection-from-stadium-1.6506456,negative,-0.9349875878603295,0.00923803262412548,0.9669917225837708,0.02377030998468399,-0.9349875878603295
CTV,2023-08-15,"Ontario senior loses $16,500 to bank investigator scam",https://toronto.ctvnews.ca/ontario-senior-loses-16-500-to-bank-investigator-scam-1.6520661,negative,-0.9568391793301968,0.008299117907881737,0.9782167673110962,0.013484103605151176,-0.9568391793301968
CTV,2023-08-15,Mounties resume enforcement against B.C. old-growth logging activists,https://vancouverisland.ctvnews.ca/mounties-resume-enforcement-against-b-c-old-growth-logging-activists-1.6520235,negative,-0.8243114921625934,0.04364058002829552,0.908964216709137,0.04739515110850334,-0.8243114921625934
CTV,2023-08-15,"Canadian warships depart for Indo-Pacific operation, fulfilling promise to increase naval presence in region",https://vancouverisland.ctvnews.ca/canadian-warships-depart-for-indo-pacific-operation-fulfilling-promise-to-increase-naval-presence-in-region-1.6518853,positive,0.6159181524902614,0.8007965087890625,0.15923844277858734,0.03996507078409195,0.6159181524902614
CTV,2023-08-15,Sudbury man says bricks were thrown through his windows after Instagram threat,https://northernontario.ctvnews.ca/sudbury-man-says-bricks-were-thrown-through-his-windows-after-instagram-threat-1.6520481,negative,-0.9549591245561532,0.006378193385899067,0.9772409200668335,0.016380896791815758,-0.9549591245561532
CTV,2023-08-15,"Hyundai recalls more than 11,000 vehicles in Canada over fire risk",https://www.ctvnews.ca/autos/hyundai-recalls-more-than-11-000-vehicles-in-canada-over-fire-risk-1.6521007,negative,-0.6442386026993404,0.07458199560642242,0.8061023950576782,0.11931560188531876,-0.6442386026993404
CTV,2023-08-15,B.C. bear caught on camera stealing golf bag,https://bc.ctvnews.ca/b-c-bear-caught-on-camera-stealing-golf-bag-1.6504635,negative,-0.6637046394834312,0.07149570435285568,0.817811906337738,0.11069244146347046,-0.6637046394834312
CTV,2023-08-15,University of Waterloo removing class information from public view,https://kitchener.ctvnews.ca/university-of-waterloo-removing-class-information-from-public-view-1.6520027,negative,-0.6160815116660682,0.06551694124937057,0.787638247013092,0.14684484899044037,-0.6160815116660682
CTV,2023-08-15,"'We never should have left': Canada needs diplomatic presence in Afghanistan, ex-ambassador says",https://www.ctvnews.ca/politics/we-never-should-have-left-canada-needs-diplomatic-presence-in-afghanistan-ex-ambassador-says-1.6520961,negative,-0.9680553915662089,0.0076866778545081615,0.9839280843734741,0.008385236375033855,-0.9680553915662089
CTV,2023-08-15,Armed Forces members mobilize in Northwest Territories to help battle wildfires,https://www.ctvnews.ca/climate-and-environment/armed-forces-members-mobilize-in-northwest-territories-to-help-battle-wildfires-1.6519806,negative,-0.16168955316477884,0.3619503080844879,0.5410153269767761,0.09703439474105835,-0.16168955316477884
CTV,2023-08-15,Most vacationers return to their campsites after a wildfire ripped through French tourist area,https://www.ctvnews.ca/world/most-vacationers-return-to-their-campsites-after-a-wildfire-ripped-through-french-tourist-area-1.6520996,negative,-0.5448321044885772,0.07223949581384659,0.7416539788246155,0.18610648810863495,-0.5448321044885772
CTV,2023-08-15,N.B. child advocate says LGBTQ policy in schools violates Charter rights of kids,https://atlantic.ctvnews.ca/n-b-child-advocate-says-lgbtq-policy-in-schools-violates-charter-rights-of-kids-1.6519952,negative,-0.9654120826261704,0.00826620776206255,0.9825886487960815,0.00914518442004919,-0.9654120826261704
CTV,2023-08-15,Canadian corporate ethics czar launches China forced-labour probe into Ralph Lauren,https://www.ctvnews.ca/canada/canadian-corporate-ethics-czar-launches-china-forced-labour-probe-into-ralph-lauren-1.6519996,negative,-0.876203207988816,0.027856793254613876,0.936471700668335,0.035671547055244446,-0.876203207988816
CTV,2023-08-15,'He loves riding it': Regina family devastated by theft of son's special needs bike,https://regina.ctvnews.ca/he-loves-riding-it-regina-family-devastated-by-theft-of-son-s-special-needs-bike-1.6520836,negative,-0.44609246422448523,0.12176226079463959,0.6789097785949707,0.19932791590690613,-0.44609246422448523
CTV,2023-08-15,A climate connection to Alberta wildfires? Smith says most in province caused by humans,https://www.ctvnews.ca/politics/a-climate-connection-to-alberta-wildfires-smith-says-most-in-province-caused-by-humans-1.6519201,negative,-0.49429596640850404,0.13988777995109558,0.7168434858322144,0.14326877892017365,-0.49429596640850404
CTV,2023-08-15,Massive fossil discovered near Morden,https://winnipeg.ctvnews.ca/massive-fossil-discovered-near-morden-1.6504696,neutral,-0.09138472953879173,0.30184388160705566,0.42719370126724243,0.2709624171257019,-0.09138472953879173
CTV,2023-08-15,"Woman charged in crash that killed 2, injured 7 at West Vancouver wedding",https://bc.ctvnews.ca/woman-charged-in-crash-that-killed-2-injured-7-at-west-vancouver-wedding-1.6520768,negative,-0.4770134754109425,0.15865746140480042,0.7086505889892578,0.13269193470478058,-0.4770134754109425
CTV,2023-08-15,Netflix launches gaming test for televisions and computers in Canada,https://www.ctvnews.ca/entertainment/netflix-launches-gaming-test-for-televisions-and-computers-in-canada-1.6519997,positive,0.30064212253041855,0.5685083866119385,0.15019868314266205,0.28129297494888306,0.30064212253041855
CTV,2023-08-15,Northwest Territories declares territorial state of emergency amid wildfires,https://www.ctvnews.ca/canada/northwest-territories-declares-territorial-state-of-emergency-amid-wildfires-1.6520856,negative,-0.6697904140086319,0.07834449410438538,0.8221485614776611,0.0995069220662117,-0.6697904140086319
CTV,2023-08-15,Here are the groceries that cost more in July,https://www.ctvnews.ca/business/here-are-the-groceries-that-cost-more-in-july-1.6519998,negative,-0.5633550332374895,0.11866085231304169,0.7598917484283447,0.12144745886325836,-0.5633550332374895
CTV,2023-08-15,Ottawa poised to offer update on response to Emergencies Act inquiry recommendations,https://www.ctvnews.ca/politics/ottawa-poised-to-offer-update-on-response-to-emergencies-act-inquiry-recommendations-1.6520475,neutral,0.06409788589536447,0.3893515169620514,0.2957984507083893,0.31484997272491455,0.06409788589536447
CTV,2023-08-15,Court clears way for Sask. man's extradition to Northern Ireland to face decades-old sexual abuse charges,https://saskatoon.ctvnews.ca/court-clears-way-for-sask-man-s-extradition-to-northern-ireland-to-face-decades-old-sexual-abuse-charges-1.6520342,negative,-0.314404406835572,0.24098041653633118,0.6103081107139587,0.14871153235435486,-0.314404406835572
CTV,2023-08-15,Could AI help predict the next pandemic?,https://www.ctvnews.ca/health/could-ai-help-predict-the-next-pandemic-1.6518112,neutral,0.09211597691178852,0.43912166357040405,0.3173513114452362,0.24352705478668213,0.09211597691178852
CTV,2023-08-15,Former Montreal school teacher sentenced to eight years for abusing young girls,https://montreal.ctvnews.ca/former-montreal-school-teacher-sentenced-to-eight-years-for-abusing-young-girls-1.6520409,negative,-0.8532307269825656,0.03684014081954956,0.9244392514228821,0.038720615208148956,-0.8532307269825656
CTV,2023-08-15,Environmentalists rejoice after minister says number of cars on Quebec roads should be cut in half,https://montreal.ctvnews.ca/environmentalists-rejoice-after-minister-says-number-of-cars-on-quebec-roads-should-be-cut-in-half-1.6520773,positive,0.9075624803436689,0.953361988067627,0.036559563130140305,0.010078446939587593,0.9075624803436689
CTV,2023-08-15,New information emerges against former Toronto Assoc. of the Deaf president in sexual assault case,https://barrie.ctvnews.ca/new-information-emerges-against-former-toronto-assoc-of-the-deaf-president-in-sexual-assault-case-1.6520192,negative,-0.6693751321879321,0.08312039077281952,0.8223649859428406,0.09451467543840408,-0.6693751321879321
CTV,2023-08-15,"Ottawa sees 75-100 mm of rain in six hours, flooding roads and properties",https://ottawa.ctvnews.ca/ottawa-sees-75-100-mm-of-rain-in-six-hours-flooding-roads-and-properties-1.6513188,negative,-0.8578395001683569,0.02556481398642063,0.9265490174293518,0.0478861927986145,-0.8578395001683569
CTV,2023-08-15,Ontario MPP permanently removed from party after misconduct allegations substantiated,https://toronto.ctvnews.ca/ontario-mpp-permanently-removed-from-party-after-misconduct-allegations-substantiated-1.6520452,negative,-0.9284383864202973,0.021464718505740166,0.9637941122055054,0.014741137623786926,-0.9284383864202973
CTV,2023-08-15,Gay couple from Toronto wins lawsuit in Italy after son's birth photo used in anti-surrogacy campaign,https://toronto.ctvnews.ca/gay-couple-from-toronto-wins-lawsuit-in-italy-after-son-s-birth-photo-used-in-anti-surrogacy-campaign-1.6517347,negative,-0.720965295833017,0.09502223134040833,0.854397177696228,0.05058061331510544,-0.720965295833017
CTV,2023-08-15,"Sask. rural municipality, construction firm fined for toxic waste disposal",https://regina.ctvnews.ca/sask-rural-municipality-construction-firm-fined-for-toxic-waste-disposal-1.6520193,negative,-0.9261985730913715,0.009268829599022865,0.9624367356300354,0.02829441986978054,-0.9261985730913715
CTV,2023-08-15,More closures coming to Highway 4 as ministry delays reopening Vancouver Island highway,https://vancouverisland.ctvnews.ca/more-closures-coming-to-highway-4-as-ministry-delays-reopening-vancouver-island-highway-1.6520000,negative,-0.7416600656368314,0.023173466324806213,0.8615086078643799,0.1153179332613945,-0.7416600656368314
CTV,2023-08-15,High-risk sex offender released in Calgary,https://calgary.ctvnews.ca/high-risk-sex-offender-released-in-calgary-1.6520157,negative,-0.8732759353371293,0.03613575920462608,0.935190737247467,0.028673488646745682,-0.8732759353371293
CTV,2023-08-15,Yellowknife declares local state of emergency due to nearby wildfire,https://www.ctvnews.ca/canada/yellowknife-declares-local-state-of-emergency-due-to-nearby-wildfire-1.6519557,negative,-0.7695229631957498,0.05727681145071983,0.8790924549102783,0.06363067030906677,-0.7695229631957498
CTV,2023-08-15,Winnipegger cracks 75-year-old bookstore safe,https://winnipeg.ctvnews.ca/winnipegger-cracks-75-year-old-bookstore-safe-1.6517710,neutral,-0.008000834136059343,0.41491132974624634,0.42444345355033875,0.16064517199993134,-0.008000834136059343
CTV,2023-08-15,"Elks say, 'confidence remains in Chris Jones' as team parts ways with president Victor Cui",https://edmonton.ctvnews.ca/elks-say-confidence-remains-in-chris-jones-as-team-parts-ways-with-president-victor-cui-1.6520080,positive,0.3373295826058964,0.6363844275474548,0.2601068615913391,0.10350865125656128,0.3373295826058964
CTV,2023-08-15,"Man jailed 14 years for manslaughter, other offences for North Bay shooting death",https://northernontario.ctvnews.ca/man-jailed-14-years-for-manslaughter-other-offences-for-north-bay-shooting-death-1.6520222,negative,-0.7585515047794437,0.05149465054273605,0.8724696040153503,0.0760357528924942,-0.7585515047794437
CTV,2023-08-15,Prosecutors in the Hunter Biden case deny defence push to keep gun charge agreement in place,https://www.ctvnews.ca/world/prosecutors-in-the-hunter-biden-case-deny-defence-push-to-keep-gun-charge-agreement-in-place-1.6520578,negative,-0.7960682631148933,0.0559794120490551,0.8939809203147888,0.05003958195447922,-0.7960682631148933
CTV,2023-08-15,COVID-19 activity in Canada showing early signs that it may be increasing: data,https://www.ctvnews.ca/health/coronavirus/covid-19-activity-in-canada-showing-early-signs-that-it-may-be-increasing-data-1.6520187,positive,0.7365360550360649,0.8598966002464294,0.053722817450761795,0.08638054132461548,0.7365360550360649
CTV,2023-08-15,The Taliban believe their rule is open-ended and don't plan to lift the ban on female education,https://www.ctvnews.ca/world/the-taliban-believe-their-rule-is-open-ended-and-don-t-plan-to-lift-the-ban-on-female-education-1.6520949,negative,-0.8241998558091765,0.02597733959555626,0.9082261323928833,0.06579656153917313,-0.8241998558091765
CTV,2023-08-15,Inflation increases felt in Atlantic Canada,https://atlantic.ctvnews.ca/inflation-increases-felt-in-atlantic-canada-1.6520538,negative,-0.5125821898827609,0.15229901671409607,0.7319680452346802,0.11573300510644913,-0.5125821898827609
CTV,2023-08-15,Getting used to some rule differences is part of the World Cup learning process for USA Basketball,https://www.ctvnews.ca/sports/getting-used-to-some-rule-differences-is-part-of-the-world-cup-learning-process-for-usa-basketball-1.6519947,neutral,0.028184993061028507,0.42007195949554443,0.3850655257701874,0.1948624849319458,0.028184993061028507
CTV,2023-08-15,"Avril Lavigne, Tantoo Cardinal among Canada's Walk of Fame inductees",https://www.ctvnews.ca/entertainment/avril-lavigne-tantoo-cardinal-among-canada-s-walk-of-fame-inductees-1.6519577,positive,0.4299721823414089,0.6877350211143494,0.2073819935321808,0.10488295555114746,0.4299721823414089
CTV,2023-08-15,Man shot multiple times in parking lot of Calgary restaurant,https://calgary.ctvnews.ca/man-shot-multiple-times-in-parking-lot-of-calgary-restaurant-1.6519598,negative,-0.6499814159069746,0.0922311320900917,0.8114727139472961,0.09629610925912857,-0.6499814159069746
CTV,2023-08-15,Robocall study shows unique way researchers are trying to track down phone scammers,https://windsor.ctvnews.ca/robocall-study-shows-unique-way-researchers-are-trying-to-track-down-phone-scammers-1.6520644,negative,-0.23220612661351092,0.2146703451871872,0.5275315046310425,0.2577981650829315,-0.23220612661351092
CTV,2023-08-15,Calgary limits water use during dry spell,https://calgary.ctvnews.ca/calgary-limits-water-use-during-dry-spell-1.6519964,negative,-0.5328622799613476,0.13218529522418976,0.7418458461761475,0.12596890330314636,-0.5328622799613476
CTV,2023-08-15,2 in 3 Canadians are satisfied with how much leisure time they had: StatCan,https://www.ctvnews.ca/lifestyle/2-in-3-canadians-are-satisfied-with-how-much-leisure-time-they-had-statcan-1.6520686,positive,0.9065168566735272,0.9522225856781006,0.014526993967592716,0.03325038030743599,0.9065168566735272
CTV,2023-08-15,Striking Liquor Mart workers rally at Manitoba legislature,https://winnipeg.ctvnews.ca/striking-liquor-mart-workers-rally-at-manitoba-legislature-1.6520444,negative,-0.5948027411350267,0.12131351232528687,0.7807174324989319,0.09796905517578125,-0.5948027411350267
CTV,2023-08-15,How the feds could push cities to build more homes -- with a carrot or stick,https://www.ctvnews.ca/politics/how-the-feds-could-push-cities-to-build-more-homes-with-a-carrot-or-stick-1.6519816,positive,0.4157046576624912,0.6618175506591797,0.14932452142238617,0.18885792791843414,0.4157046576624912
CTV,2023-08-15,"'A very, very difficult time': Endoscopy procedures paused at Halifax hospital due to sterilization issue",https://atlantic.ctvnews.ca/a-very-very-difficult-time-endoscopy-procedures-paused-at-halifax-hospital-due-to-sterilization-issue-1.6520471,negative,-0.9285053728681356,0.009601498953998089,0.9636377096176147,0.026760868728160858,-0.9285053728681356
CTV,2023-08-15,Conflitti family returns from deadly Maui wildfire area,https://windsor.ctvnews.ca/conflitti-family-returns-from-deadly-maui-wildfire-area-1.6520565,negative,-0.8080633049483165,0.040372125804424286,0.8998295664787292,0.05979834869503975,-0.8080633049483165
CTV,2023-08-15,AI fears overblown? Theoretical physicist calls chatbots 'glorified tape recorders',https://www.ctvnews.ca/sci-tech/ai-fears-overblown-theoretical-physicist-calls-chatbots-glorified-tape-recorders-1.6518309,negative,-0.8685013273838641,0.021701743826270103,0.9321868419647217,0.04611143097281456,-0.8685013273838641
CTV,2023-08-15,"See a Sask. couple spin a giant wheel for a chance to win $500,000",https://saskatoon.ctvnews.ca/see-a-sask-couple-spin-a-giant-wheel-for-a-chance-to-win-500-000-1.6520807,positive,0.34336314735797036,0.6105499863624573,0.17148803174495697,0.21796196699142456,0.34336314735797036
CTV,2023-08-15,North Korea asserts U.S. soldier bolted into North after being disillusioned with American society,https://www.ctvnews.ca/world/north-korea-asserts-u-s-soldier-bolted-into-north-after-being-disillusioned-with-american-society-1.6520903,negative,-0.8266903931733235,0.04648042470216751,0.9104124307632446,0.043107111006975174,-0.8266903931733235
