source,date,headline,url,chosen_label,positive,negative,neutral,compound
Global,2024-07-24,Winnipeg cops searching residence as part of missing person investigation,https://globalnews.ca/news/10640933/winnipeg-police-cody-harper-update-missing/,neutral,0.033436973,0.06368631,0.90287673,-0.002937914536695896
Global,2024-07-24,Watercraft driver killed after serious crash on Ontario’s Crowe River,https://globalnews.ca/news/10640751/fatal-personal-watercraft-collision-crowe-river/,negative,0.007359108,0.8157328,0.17690805,-0.6653658797716488
Global,2024-07-24,Poop on the beach? Ontario mayor slams social media ‘misinformation’,https://globalnews.ca/news/10640649/wasaga-beach-poop-rumours/,negative,0.014772755,0.5433741,0.44185305,-0.2950372322692658
Global,2024-07-24,Vancouver council backpedals on natural gas ban on new home builds,https://globalnews.ca/video/10641298/vancouver-council-backpedals-on-natural-gas-ban-on-new-home-builds/,negative,0.017985191,0.25366142,0.7283532,-0.06402069289175571
Global,2024-07-24,Vancouver police identify women found dead along English Bay,https://globalnews.ca/news/10641013/vancouver-police-identify-women-dead-english-bay/,neutral,0.015934603,0.21534272,0.7687227,-0.04611856760290678
Global,2024-07-24,"After 8 years, cat missing from Montreal turns up in Ottawa",https://globalnews.ca/news/10641129/after-8-years-cat-missing-from-montreal-turns-up-in-ottawa/,negative,0.026719792,0.2350107,0.73826945,-0.05451609342111752
Global,2024-07-24,Man who pushed senior woman over as he ran up Yonge Street guilty of manslaughter,https://globalnews.ca/news/10639061/toronto-senior-pushed-yonge-street-mansalughter-guilty/,negative,0.0115803005,0.7006645,0.28775525,-0.4907966258040375
Global,2024-07-24,Suspect sought in deadly Surrey stabbing,https://globalnews.ca/video/10641045/suspect-sought-in-deadly-surrey-stabbing/,negative,0.015799461,0.64782935,0.33637118,-0.4194332486324299
Global,2024-07-24,4-month-old Dusk is looking for a family to take him on outdoor adventures,https://globalnews.ca/video/10641367/4-month-old-dusk-is-looking-for-a-family-to-take-him-on-outdoor-adventures/,positive,0.2958745,0.0080515025,0.69607407,0.08747687081873146
Global,2024-07-24,Jasper National Park wildfire evacuees told to take roundabout route back to Alberta,https://globalnews.ca/news/10638364/jasper-national-park-wildfire-evacuees-alberta/,neutral,0.015264969,0.15432054,0.8304144,-0.023581819420583017
Global,2024-07-24,"Bank of Canada cuts interest rate to 4.5%, Macklem hints of more to come",https://globalnews.ca/video/10640756/bank-of-canada-cuts-interest-rate-to-4-5-macklem-hints-of-more-to-come/,neutral,0.06486111,0.03937259,0.89576614,0.0026567670484349826
Global,2024-07-24,Jasper wildfire: Firefighters expect challenging conditions as blaze creeps closer to townsite,https://globalnews.ca/news/10640343/jasper-alberta-wildfire-evacuees-travel/,negative,0.013655649,0.4686729,0.5176714,-0.21946782494043582
Global,2024-07-24,Sonya Massey: Bodycam shows Illinois deputy shooting Black woman in her home,https://globalnews.ca/news/10638208/sonya-massey-bodycam-footage-black-woman-shot-home-police-sean-grayson/,negative,0.00918931,0.6101135,0.38069704,-0.37215413094096483
Global,2024-07-24,Jasper wildfire: Evacuees flee national park as nearby communities on edge,https://globalnews.ca/video/10640652/jasper-wildfire-evacuees-flee-national-park-as-nearby-communities-on-edge/,negative,0.016877744,0.4039979,0.5791244,-0.16292943200510912
Global,2024-07-24,Kelowna housing prices,https://globalnews.ca/video/10637652/kelowna-housing-prices/,neutral,0.042079095,0.14195733,0.81596357,-0.018381234477247155
Global,2024-07-24,‘We were all terrified’: Jasper National Park wildfire forces thousands to flee,https://globalnews.ca/video/10639775/we-were-all-terrified-jasper-national-park-wildfire-forces-thousands-to-flee/,negative,0.01234782,0.71619034,0.27146178,-0.512776173794812
Global,2024-07-24,4-month-old Dusk is looking for a family to take him on outdoor adventures,https://globalnews.ca/news/10641369/cochrane-humane-dusk/,positive,0.2958745,0.0080515025,0.69607407,0.08747687081873146
Global,2024-07-24,New and used vehicle supply is surging. Here’s how prices are reacting,https://globalnews.ca/news/10638775/used-car-prices-june-2024-autotrader/,neutral,0.108043924,0.046191398,0.84576464,0.00953984678809583
Global,2024-07-24,"Grand Theatre in London, Ont. announces new executive director",https://globalnews.ca/news/10640885/grand-theatre-london-ont-new-executive-director/,neutral,0.1799213,0.0036362575,0.8164425,0.03235844367546292
Global,2024-07-24,Whitecaps gear up to welcome Wrexham FC,https://globalnews.ca/video/10641044/whitecaps-gear-up-to-welcome-wrexham-fc/,neutral,0.17147161,0.00395109,0.8245773,0.029386907163484466
Global,2024-07-24,Honouring and supporting Disability Pride Month,https://globalnews.ca/video/10640556/honouring-and-supporting-disability-pride-month/,positive,0.9397191,0.0032899382,0.056991123,0.8830609948007622
Global,2024-07-24,Blood Tribe hosts annual Kainai Indian Days,https://globalnews.ca/video/10640863/blood-tribe-hosts-annual-kainai-indian-days/,neutral,0.07144737,0.012950499,0.9156021,0.0049370140109128435
Global,2024-07-24,Humpback whale spotted with no tail raising concerns,https://globalnews.ca/video/10637719/humpback-whale-spotted-with-no-tail-raising-concerns/,negative,0.014683145,0.46683908,0.51847786,-0.21772308649807393
Global,2024-07-24,Toronto man guilty of manslaughter after pushing senior over on Yonge Street,https://globalnews.ca/video/10639505/toronto-man-guilty-of-manslaughter-after-pushing-senior-over-on-yonge-street/,negative,0.0097662825,0.69835895,0.29187474,-0.487609867517925
CTV,2024-07-24,"Ottawa, eastern Ontario could see severe thunderstorms, heavy rain as storms move through the area",https://ottawa.ctvnews.ca/ottawa-eastern-ontario-could-see-severe-thunderstorms-heavy-rain-as-storms-move-through-the-area-1.6975414,negative,0.024149995,0.3462066,0.62964344,-0.1192757823153272
CTV,2024-07-24,"Sask. wildlife rehabilitation clinic needs $500,000 for new facility",https://regina.ctvnews.ca/sask-wildlife-rehabilitation-clinic-needs-500-000-for-new-facility-1.6976131,neutral,0.0627212,0.081438035,0.85584086,-0.0026982027293160904
CTV,2024-07-24,Environmental activists disrupt access to Montreal-Trudeau Airport,https://montreal.ctvnews.ca/environmental-activists-disrupt-access-to-montreal-trudeau-airport-1.6976063,negative,0.013390114,0.4932857,0.49332425,-0.24315144377257436
CTV,2024-07-24,'I had to go into hiding': Manitoba man still being harassed after charges into alleged human trafficking ring dropped,https://winnipeg.ctvnews.ca/i-had-to-go-into-hiding-manitoba-man-still-being-harassed-after-charges-into-alleged-human-trafficking-ring-dropped-1.6974923,negative,0.006875475,0.7229563,0.27016822,-0.5226185608483878
CTV,2024-07-24,Chrysler hybrid minivan no longer allowed on ferries due to safety recall,https://northernontario.ctvnews.ca/chrysler-hybrid-minivan-no-longer-allowed-on-ferries-due-to-safety-recall-1.6975735,negative,0.020333609,0.550242,0.42942443,-0.3023527954253993
CTV,2024-07-24,One of Canada's new navy ships stopped in Hawaii after taking on water,https://www.ctvnews.ca/canada/one-of-canada-s-new-navy-ships-stopped-in-hawaii-after-taking-on-water-1.6974582,neutral,0.02404505,0.21024315,0.7657118,-0.043624020708918465
CTV,2024-07-24,Montreal traffic signs apparently hacked to display pro-Palestinian political slogans,https://montreal.ctvnews.ca/montreal-traffic-signs-apparently-hacked-to-display-pro-palestinian-political-slogans-1.6976209,negative,0.012074888,0.6799567,0.3079683,-0.46219537590809345
CTV,2024-07-24,How B.C.'s firefighting smokejumpers take 'ultra-extreme and make it seem mundane',https://bc.ctvnews.ca/how-b-c-s-firefighting-smokejumpers-take-ultra-extreme-and-make-it-seem-mundane-1.6971577,negative,0.03498829,0.33608562,0.62892616,-0.1117293443469336
CTV,2024-07-24,Canadian company at the centre of alleged international pyramid scheme: authorities,https://www.ctvnews.ca/canada/canadian-company-at-the-centre-of-alleged-international-pyramid-scheme-authorities-1.6974263,negative,0.018474909,0.41731417,0.5642109,-0.17380980768706422
CTV,2024-07-24,"Waterloo, Ont. woman out thousands after car totalled in hit-and-run",https://kitchener.ctvnews.ca/waterloo-ont-woman-out-thousands-after-car-totalled-in-hit-and-run-1.6973477,negative,0.0073461146,0.6967841,0.29586992,-0.48545402611965827
CTV,2024-07-24,Matthew House in need of skilled trades volunteers,https://windsor.ctvnews.ca/matthew-house-in-need-of-skilled-trades-volunteers-1.6975583,neutral,0.077425115,0.042544845,0.8800301,0.004184582576418849
CTV,2024-07-24,"'Wonderful eye for talented musicians': John Mayall, tireless and influential British blues pioneer, dies at 90",https://www.ctvnews.ca/entertainment/wonderful-eye-for-talented-musicians-john-mayall-tireless-and-influential-british-blues-pioneer-dies-at-90-1.6975731,positive,0.8566788,0.005964266,0.13735685,0.7338630422071208
CTV,2024-07-24,Russian man is among those arrested in plots targeting Paris Olympics,https://www.ctvnews.ca/world/russian-man-is-among-those-arrested-in-plots-targeting-paris-olympics-1.6975672,negative,0.008446827,0.6586202,0.33293295,-0.4337092298999039
CTV,2024-07-24,"Edmonton police seek woman, driver in clothing store armed robbery",https://edmonton.ctvnews.ca/edmonton-police-seek-woman-driver-in-clothing-store-armed-robbery-1.6976177,negative,0.017066615,0.3925879,0.5903455,-0.1538339783795557
CTV,2024-07-24,Air quality advisory issued for Calgary amid smoke,https://calgary.ctvnews.ca/air-quality-advisory-issued-for-calgary-amid-smoke-1.6975504,negative,0.023895895,0.324727,0.651377,-0.104876637113966
CTV,2024-07-24,"'There's nothing left of it': Fire destroys truck dealing company in Petitcodiac, N.B.",https://atlantic.ctvnews.ca/there-s-nothing-left-of-it-fire-destroys-truck-dealing-company-in-petitcodiac-n-b-1.6975707,negative,0.007524462,0.815907,0.17656851,-0.6656476171340273
CTV,2024-07-24,Central Alberta couple wins $5M on Lotto 6-49,https://calgary.ctvnews.ca/central-alberta-couple-wins-5m-on-lotto-6-49-1.6976038,positive,0.45538867,0.0048519117,0.53975946,0.20735528195863218
CTV,2024-07-24,"Whale surfaces, capsizes fishing boat off New Hampshire coast",https://www.ctvnews.ca/world/whale-surfaces-capsizes-fishing-boat-off-new-hampshire-coast-1.6975804,negative,0.026646258,0.2531427,0.720211,-0.06337121092201414
CTV,2024-07-24,Stanley Cup arrives in Six Nations,https://kitchener.ctvnews.ca/stanley-cup-arrives-in-six-nations-1.6976098,neutral,0.098933555,0.008015043,0.89305145,0.009723603346467158
CTV,2024-07-24,Sentencing hearing begins for N.S. youth accused in school stabbing that injured two,https://atlantic.ctvnews.ca/sentencing-hearing-begins-for-n-s-youth-accused-in-school-stabbing-that-injured-two-1.6975883,negative,0.016092198,0.42415634,0.55975145,-0.179649639790469
CTV,2024-07-24,"'It looks scary, but they're harmless': Bees removed from Winnipeg street light",https://winnipeg.ctvnews.ca/it-looks-scary-but-they-re-harmless-bees-removed-from-winnipeg-street-light-1.6971739,negative,0.061780397,0.45898393,0.47923577,-0.20684939364305777
CTV,2024-07-24,Severe thunderstorm watch issued for Montreal; Lachute tornado warning lifted,https://montreal.ctvnews.ca/severe-thunderstorm-watch-issued-for-montreal-lachute-tornado-warning-lifted-1.6975649,neutral,0.025001673,0.20933327,0.765665,-0.04319534549857096
CTV,2024-07-24,"2 wildfires less than 8 km away from Jasper townsite, some structures impacted in national park",https://edmonton.ctvnews.ca/2-wildfires-less-than-8-km-away-from-jasper-townsite-some-structures-impacted-in-national-park-1.6976108,negative,0.0139408475,0.5205117,0.46554738,-0.2707380984137444
CTV,2024-07-24,Meet eastern Ontario's newest millionaires,https://ottawa.ctvnews.ca/meet-eastern-ontario-s-newest-millionaires-1.6975624,positive,0.42507434,0.0042414805,0.57068413,0.18067022864762805
CTV,2024-07-24,Risk and timing of thunderstorms in the Maritimes on Thursday,https://atlantic.ctvnews.ca/risk-and-timing-of-thunderstorms-in-the-maritimes-on-thursday-1.6975893,neutral,0.020885594,0.06670336,0.912411,-0.004013133177771522
CTV,2024-07-24,Lethbridge prisoner on the loose after escaping from correctional centre work crew,https://calgary.ctvnews.ca/lethbridge-prisoner-on-the-loose-after-escaping-from-correctional-centre-work-crew-1.6974538,negative,0.014818418,0.30733487,0.6778468,-0.09423511036029808
CTV,2024-07-24,"Parts of DVP, some TTC stations flooded as Toronto hit with heavy rain",https://toronto.ctvnews.ca/parts-of-dvp-some-ttc-stations-flooded-as-toronto-hit-with-heavy-rain-1.6975810,negative,0.016820155,0.5869952,0.39618456,-0.3442804976391045
CTV,2024-07-24,Cape Breton moose hunting suspended for 3 years due to 'significant' drop in population,https://atlantic.ctvnews.ca/cape-breton-moose-hunting-suspended-for-3-years-due-to-significant-drop-in-population-1.6970328,negative,0.0084065,0.6611927,0.33040076,-0.4371051370145729
CTV,2024-07-24,Crews battle warehouse fire in Saskatoon,https://saskatoon.ctvnews.ca/crews-battle-warehouse-fire-in-saskatoon-1.6976171,neutral,0.039709616,0.07454071,0.8857496,-0.003979467341520326
CTV,2024-07-24,Check your tickets: Four lottery prizes unclaimed in Ontario,https://toronto.ctvnews.ca/check-your-tickets-four-lottery-prizes-unclaimed-in-ontario-1.6976132,neutral,0.056193996,0.11036528,0.8334408,-0.009022726574592355
CTV,2024-07-24,Biden will make a case for his legacy in his Oval Office address,https://www.ctvnews.ca/world/biden-will-make-a-case-for-his-legacy-in-his-oval-office-address-1.6976168,positive,0.3835471,0.016972346,0.5994807,0.1468202721650016
CTV,2024-07-24,Polar bear at Calgary Zoo died by drowning following 'crushing' injury,https://calgary.ctvnews.ca/polar-bear-at-calgary-zoo-died-by-drowning-following-crushing-injury-1.6973142,negative,0.012133662,0.64672136,0.34114504,-0.418101257968857
CTV,2024-07-24,'Looked awesome': Accused in murder-conspiracy trial says unaware gun prohibited,https://calgary.ctvnews.ca/looked-awesome-accused-in-murder-conspiracy-trial-says-unaware-gun-prohibited-1.6973996,positive,0.4222278,0.0817633,0.49600887,0.1715910883600884
CTV,2024-07-24,Prince Harry says lawsuits against U.K. press 'central piece' in family breakdown,https://www.ctvnews.ca/world/prince-harry-says-lawsuits-against-u-k-press-central-piece-in-family-breakdown-1.6976002,neutral,0.019653289,0.186551,0.79379565,-0.03441503545525748
CTV,2024-07-24,Scammers posing as Chinese police defraud victim of $1.5M: Richmond RCMP,https://bc.ctvnews.ca/scammers-posing-as-chinese-police-defraud-victim-of-1-5m-richmond-rcmp-1.6976219,negative,0.008666626,0.7990395,0.19229396,-0.6383889260634135
CTV,2024-07-24,"Wildfire north of Calgary prompts evacuation alert, highway closures",https://calgary.ctvnews.ca/wildfire-north-of-calgary-prompts-evacuation-alert-highway-closures-1.6975533,negative,0.016669614,0.3764952,0.6068351,-0.1414707907402999
CTV,2024-07-24,Twelve whooping cough cases confirmed in Brantford-Brant,https://kitchener.ctvnews.ca/twelve-whooping-cough-cases-confirmed-in-brantford-brant-1.6975725,negative,0.023964306,0.23844528,0.73759025,-0.05628189994533184
CTV,2024-07-24,Boat hits massive 23-foot shark in rare video footage,https://www.ctvnews.ca/climate-and-environment/boat-hits-massive-23-foot-shark-in-rare-video-footage-1.6976225,neutral,0.1433555,0.071008466,0.78563595,0.01550860409434307
CTV,2024-07-24,Ontario sends 100 Fire Rangers to fight B.C. wildfires,https://northernontario.ctvnews.ca/ontario-sends-100-fire-rangers-to-fight-b-c-wildfires-1.6976010,neutral,0.039462227,0.04222686,0.9183109,-0.0002258402768129386
CTV,2024-07-24,HPV vaccine guidance updated by Canada's immunization committee,https://www.ctvnews.ca/canada/hpv-vaccine-guidance-updated-by-canada-s-immunization-committee-1.6976097,neutral,0.0822156,0.013618708,0.90416557,0.006573944326844217
CTV,2024-07-24,London police not at fault for serious collision on Osgoode Drive in March,https://london.ctvnews.ca/london-police-not-at-fault-for-serious-collision-on-osgoode-drive-in-march-1.6976249,negative,0.014171435,0.67730373,0.30852485,-0.4585395154364562
CTV,2024-07-24,Here's what happens to rejected Halifax bridge coins,https://atlantic.ctvnews.ca/more/here-s-what-happens-to-rejected-halifax-bridge-coins-1.6969473,negative,0.023991263,0.25648874,0.71952,-0.06521090049345801
CTV,2024-07-24,Top 5 questions Barrie residents are asking,https://barrie.ctvnews.ca/top-5-questions-barrie-residents-are-asking-1.6976099,neutral,0.15877773,0.026518153,0.8147042,0.024507146899317434
CTV,2024-07-24,Transportation Safety Board investigating fire aboard boat abandoned by 'Lucky 7',https://www.ctvnews.ca/canada/transportation-safety-board-investigating-fire-aboard-boat-abandoned-by-lucky-7-1.6972920,negative,0.022781847,0.35874036,0.6184778,-0.12817562291431273
CTV,2024-07-24,"Classrooms in gyms, libraries on stages: Penetanguishene school 'bursting at the seams'",https://barrie.ctvnews.ca/classrooms-in-gyms-libraries-on-stages-penetanguishene-school-bursting-at-the-seams-1.6975817,negative,0.010017233,0.7168946,0.27308807,-0.5138376242522025
CTV,2024-07-24,Police deploy pepper spray as crowd protesting Israel's war in Gaza marches toward U.S. Capitol,https://www.ctvnews.ca/world/police-deploy-pepper-spray-as-crowd-protesting-israel-s-war-in-gaza-marches-toward-u-s-capitol-1.6975774,negative,0.010996758,0.67796856,0.3110346,-0.4595205015096404
CTV,2024-07-24,Former First Nations chief voices Disney's first Ojibwe language Star Wars movie,https://barrie.ctvnews.ca/former-first-nations-chief-voices-disney-s-first-ojibwe-language-star-wars-movie-1.6976035,neutral,0.1813295,0.010997021,0.80767334,0.03275947713296112
CTV,2024-07-24,Benefit concert to be held for N.B. teen badly injured in 'freak accident',https://atlantic.ctvnews.ca/more/benefit-concert-to-be-held-for-n-b-teen-badly-injured-in-freak-accident-1.6970628,negative,0.013702886,0.58482444,0.40147263,-0.3418318943818477
CTV,2024-07-24,"House under construction significantly damaged in suspected arson, suspects wanted",https://barrie.ctvnews.ca/house-under-construction-significantly-damaged-in-suspected-arson-suspects-wanted-1.6975898,negative,0.008710442,0.8033093,0.18798009,-0.6452301124240005
CTV,2024-07-24,Do you want to be happier? Here are 5 habits to adopt,https://www.ctvnews.ca/lifestyle/do-you-want-to-be-happier-here-are-5-habits-to-adopt-1.6972906,positive,0.86440873,0.005333836,0.13025731,0.7471741075768001
CTV,2024-07-24,Kitchener woman hopes Ont. follows other provinces in covering rare cancer drug,https://kitchener.ctvnews.ca/kitchener-woman-hopes-ont-follows-other-provinces-in-covering-rare-cancer-drug-1.6974713,neutral,0.09077576,0.029482393,0.87974197,0.007371019355915109
CTV,2024-07-24,Check your tickets: $1M winning Maxmillions ticket sold in Windsor,https://windsor.ctvnews.ca/check-your-tickets-1m-winning-maxmillions-ticket-sold-in-windsor-1.6976141,neutral,0.16762763,0.010047922,0.8223245,0.027998050629474136
CTV,2024-07-24,Ethics commissioner flags conflict at Sustainable Development and Technology Canada,https://www.ctvnews.ca/canada/ethics-commissioner-flags-conflict-at-sustainable-development-and-technology-canada-1.6976119,negative,0.020833567,0.5153587,0.46380767,-0.265160583026427
CTV,2024-07-24,"In fiery speech to Congress, Netanyahu defends war in Gaza and denounces protesters",https://www.ctvnews.ca/world/in-fiery-speech-to-congress-netanyahu-defends-war-in-gaza-and-denounces-protesters-1.6975447,negative,0.012537296,0.6885394,0.29892325,-0.4739293421786357
CTV,2024-07-24,Laws that could get Canadians in trouble in tourism hotspots,https://www.ctvnews.ca/lifestyle/laws-that-could-get-canadians-in-trouble-in-tourism-hotspots-1.6974377,negative,0.008542121,0.7426982,0.24875973,-0.5515276046447815
CTV,2024-07-24,Hamilton woman facing charges after confrontation with demonstrators: Ottawa police,https://ottawa.ctvnews.ca/hamilton-woman-facing-charges-after-confrontation-with-demonstrators-ottawa-police-1.6975782,negative,0.010428376,0.34688511,0.6426864,-0.12022056214552101
CTV,2024-07-24,Manitoba warns fruit growers about invasive pest,https://winnipeg.ctvnews.ca/manitoba-warns-fruit-growers-about-invasive-pest-1.6974693,negative,0.023196863,0.29011536,0.68668777,-0.08362882498695612
CTV,2024-07-24,Canada's envoy to NYC called to testify about $9M condo purchase on 'Billionaires' Row',https://www.ctvnews.ca/politics/canada-s-envoy-to-nyc-called-to-testify-about-9m-condo-purchase-on-billionaires-row-1.6976031,neutral,0.048048522,0.017980587,0.9339709,0.001985357877920535
CTV,2024-07-24,Social media prank could lead to charges after teens allegedly damage homes,https://www.ctvnews.ca/canada/social-media-prank-could-lead-to-charges-after-teens-allegedly-damage-homes-1.6970140,negative,0.0075823306,0.7901885,0.20222904,-0.6243404887550232
CTV,2024-07-24,B.C. blanketed by smoke as more than 400 wildfires burn,https://bc.ctvnews.ca/b-c-blanketed-by-smoke-as-more-than-400-wildfires-burn-1.6975982,negative,0.021812968,0.39835817,0.5798288,-0.1582134451401629
CTV,2024-07-24,"Structures lost to Shetland Creek wildfire as more heat, thunderstorms strike parts of B.C.",https://bc.ctvnews.ca/structures-lost-to-shetland-creek-wildfire-as-more-heat-thunderstorms-strike-parts-of-b-c-1.6971587,negative,0.012039236,0.5099431,0.47801763,-0.2598970500189459
CTV,2024-07-24,Parks Canada preparing to isolate cove in Clear Lake where zebra mussels were found,https://winnipeg.ctvnews.ca/parks-canada-preparing-to-isolate-cove-in-clear-lake-where-zebra-mussels-were-found-1.6976226,neutral,0.01799575,0.20667358,0.7753306,-0.042390134828349524
CTV,2024-07-24,"Sharks in Brazil test positive for cocaine, say scientists",https://www.ctvnews.ca/sci-tech/sharks-in-brazil-test-positive-for-cocaine-say-scientists-1.6974392,negative,0.016952682,0.23400733,0.7490399,-0.054472059238268145
CTV,2024-07-24,Elementary school in Thompson goes up in flames,https://winnipeg.ctvnews.ca/elementary-school-in-thompson-goes-up-in-flames-1.6975756,negative,0.022767343,0.6784605,0.29877216,-0.4597902683619104
CTV,2024-07-24,"Increased police presence reported in Alida, Sask.",https://regina.ctvnews.ca/increased-police-presence-reported-in-alida-sask-1.6975660,neutral,0.041391253,0.018462388,0.94014645,0.0013723740917033211
CTV,2024-07-24,Exclusive: Canadian company centre of alleged pyramid scheme,/video/c2965088-canadian-company-centre-of-alleged-pyramid-scheme,negative,0.027239218,0.4077527,0.56500804,-0.16552030687925168
CTV,2024-07-24,Ottawa Humane Society reunites Montreal family with cat missing for 8 years,https://ottawa.ctvnews.ca/ottawa-humane-society-reunites-montreal-family-with-cat-missing-for-8-years-1.6974231,neutral,0.051250998,0.0559286,0.89282036,-0.0005013436163068263
CTV,2024-07-24,"Bank of Canada cuts interest rate, signals more to come if inflation keeps dropping",https://www.ctvnews.ca/business/bank-of-canada-cuts-interest-rate-signals-more-to-come-if-inflation-keeps-dropping-1.6975421,neutral,0.05174849,0.144674,0.8035774,-0.018252668389806104
CTV,2024-07-24,Saskatoon police say woman pulled a knife when confronted about theft,https://saskatoon.ctvnews.ca/saskatoon-police-say-woman-pulled-a-knife-when-confronted-about-theft-1.6976067,negative,0.0074188984,0.68720114,0.3053798,-0.4721904919024027
CTV,2024-07-24,Morocco gets a win against Argentina in a dramatic start to the Olympic soccer tournament,https://www.ctvnews.ca/sports/morocco-gets-a-win-against-argentina-in-a-dramatic-start-to-the-olympic-soccer-tournament-1.6976138,positive,0.7648356,0.0029822995,0.232182,0.5849646629300214
CTV,2024-07-24,"Cases of Dutch Elm disease confirmed in Regina, city reports",https://regina.ctvnews.ca/cases-of-dutch-elm-disease-confirmed-in-regina-city-reports-1.6975862,neutral,0.019595833,0.08645893,0.89394516,-0.0070911552460928284
CTV,2024-07-24,Here's what the Bank of Canada's rate drop means for the loonie,https://www.ctvnews.ca/business/here-s-what-the-bank-of-canada-s-rate-drop-means-for-the-loonie-1.6976195,neutral,0.098432794,0.10770631,0.79386085,-0.0019116342995095792
CTV,2024-07-24,'Ash was raining down': Saskatoon couple among thousands forced to flee Jasper,https://saskatoon.ctvnews.ca/ash-was-raining-down-saskatoon-couple-among-thousands-forced-to-flee-jasper-1.6974733,negative,0.007066461,0.64849037,0.3444433,-0.4204897282646609
CTV,2024-07-24,Interest rate cut offers relief and hope for some Londoners,https://london.ctvnews.ca/interest-rate-cut-offers-relief-and-hope-for-some-londoners-1.6976027,positive,0.65838265,0.016066566,0.32555073,0.43320962355564063
CTV,2024-07-24,Feds were warned about setting 'significant precedent' with Ukraine visa program,https://www.ctvnews.ca/politics/feds-were-warned-about-setting-significant-precedent-with-ukraine-visa-program-1.6974510,negative,0.013650571,0.34893554,0.63741386,-0.1215696862399831
CTV,2024-07-24,Metro Vancouver hospital turned away patients at emergency department,https://bc.ctvnews.ca/metro-vancouver-hospital-turned-away-patients-at-emergency-department-1.6975313,negative,0.013617805,0.6079542,0.37842798,-0.3694228694146773
CTV,2024-07-24,Issued a traffic ticket? The City of Toronto urges caution over third-party payment companies,https://toronto.ctvnews.ca/issued-a-traffic-ticket-the-city-of-toronto-urges-caution-over-third-party-payment-companies-1.6975123,negative,0.012188006,0.47556427,0.5122477,-0.22601284209536132
CTV,2024-07-24,Pennsylvania state police commissioner reveals stunning details about Trump shooting,https://www.ctvnews.ca/world/pennsylvania-state-police-commissioner-reveals-stunning-details-about-trump-shooting-1.6974657,negative,0.024116104,0.3198674,0.65601647,-0.1017335776526842
CTV,2024-07-24,Premier says fine-tuning needed for alert system after miscommunicated Jasper evacuation timing,https://edmonton.ctvnews.ca/premier-says-fine-tuning-needed-for-alert-system-after-miscommunicated-jasper-evacuation-timing-1.6974895,negative,0.013062293,0.3289311,0.6580066,-0.10802504044741212
CTV,2024-07-24,Oscar Mayer Wienermobile rolls over in crash on Chicago highway,https://www.ctvnews.ca/autos/oscar-mayer-wienermobile-rolls-over-in-crash-on-chicago-highway-1.6974206,negative,0.024615264,0.35358366,0.6218011,-0.12441549631159177
CTV,2024-07-24,Toronto woman warns against parking ticket payment service,/video/c2964616-woman-warns-against-parking-ticket-payment-service,negative,0.010478266,0.6784992,0.31102252,-0.46025140009209053
