source,date,headline,url,chosen_label,chosen_label_val,positive,negative,neutral,compound
Global,2023-08-16,‘Stand up to hate’: 90 years since the riot at Toronto’s Christie Pits,https://globalnews.ca/news/9899285/90-years-since-toronto-christie-pits-riot/,negative,-0.4902881133817073,0.24016731977462769,0.7402489185333252,0.019583774730563164,-0.4902881133817073
Global,2023-08-16,Crews called to 2nd Lynn Canyon rescue in as many days,https://globalnews.ca/news/9899055/lynn-canyon-2nd-rescue/,negative,-0.4505844201560927,0.1519910991191864,0.6882482767105103,0.15976057946681976,-0.4505844201560927
Global,2023-08-16,Monster energy drinks are being recalled in Canada,https://globalnews.ca/news/9894545/monster-energy-drink-canada-recall/,negative,-0.8717369583328922,0.020826909691095352,0.9339008331298828,0.045272309333086014,-0.8717369583328922
Global,2023-08-16,Timelapse of Perseid meteor shower,https://globalnews.ca/video/9891022/timelapse-of-perseid-meteor-shower/,positive,0.13218442502073202,0.4547978341579437,0.27323368191719055,0.2719684839248657,0.13218442502073202
Global,2023-08-16,Narrow strip of concrete voted Greater Victoria’s ‘jankiest sidewalk’,https://globalnews.ca/news/9897954/victorias-jankiest-sidewalk-contest/,negative,-0.9904162676164439,0.0024563022889196873,0.9951996207237244,0.0023440609220415354,-0.9904162676164439
Global,2023-08-16,Your Saskatchewan photo of the day: August 2023,https://globalnews.ca/news/9869396/your-saskatchewan-photo-of-the-day-august-2023/,neutral,0.05607659081410166,0.3314457833766937,0.2319045513868332,0.4366496205329895,0.05607659081410166
Global,2023-08-16,BC wildfires: Firefighters ‘counterintuitively’ starting fires to bring situation under control,https://globalnews.ca/video/9880924/bc-wildfires-firefighters-counterintuitively-starting-fires-to-bring-situation-under-control/,negative,-0.4968379948082601,0.06784651428461075,0.708125114440918,0.22402842342853546,-0.4968379948082601
Global,2023-08-16,"Report shows Lethbridge rents low, but student groups say it’s still costly",https://globalnews.ca/news/9898657/students-lethbridge-rents-high/,negative,-0.7080074624589003,0.0454341359436512,0.8426575660705566,0.11190836131572723,-0.7080074624589003
Global,2023-08-16,Recent Calgary shootings have hallmarks of organized crime: Criminal justice professor,https://globalnews.ca/video/9898908/recent-calgary-shootings-have-hallmarks-of-organized-crime-criminal-justice-professor/,negative,-0.9481035196293203,0.0112793929874897,0.9737713932991028,0.014949195086956024,-0.9481035196293203
CTV,2023-08-16,Intel calls off US$5.4b Tower deal after failing to obtain regulatory approvals,https://www.ctvnews.ca/business/intel-calls-off-us-5-4b-tower-deal-after-failing-to-obtain-regulatory-approvals-1.6521138,negative,-0.9650539550891912,0.005331332795321941,0.98238605260849,0.012282592244446278,-0.9650539550891912
CTV,2023-08-16,"Traffic stop leads to impaired, stunt driving charges for novice driver",https://london.ctvnews.ca/traffic-stop-leads-to-impaired-stunt-driving-charges-for-novice-driver-1.6521306,negative,-0.9783977530664763,0.004629438277333975,0.9891507625579834,0.006219846196472645,-0.9783977530664763
CTV,2023-08-16,COVID-19 outbreak declared at rehab unit at Georgian Bay General Hospital,https://barrie.ctvnews.ca/covid-19-outbreak-declared-at-rehab-unit-at-georgian-bay-general-hospital-1.6521163,negative,-0.9212311846484733,0.018883507698774338,0.9599936008453369,0.021122829988598824,-0.9212311846484733
CTV,2023-08-16,"Housing crisis: Feds stick by immigration plan, rethink international student flows",https://www.ctvnews.ca/politics/housing-crisis-feds-stick-by-immigration-plan-rethink-international-student-flows-1.6521126,negative,-0.8873625843716806,0.022372564300894737,0.9422649145126343,0.03536257892847061,-0.8873625843716806
CTV,2023-08-16,"Financial tips for newcomers to Canada, from an expert",https://www.ctvnews.ca/business/financial-tips-for-newcomers-to-canada-from-an-expert-1.6519841,positive,0.48520693917730795,0.715129554271698,0.161874458193779,0.12299598753452301,0.48520693917730795
CTV,2023-08-16,Edmunds: Tesla wins the EV charge plug format war,https://www.ctvnews.ca/autos/edmunds-tesla-wins-the-ev-charge-plug-format-war-1.6521156,positive,0.5137547544092305,0.7539932727813721,0.23398950695991516,0.01201724261045456,0.5137547544092305
CTV,2023-08-16,China appears to be building an airstrip on a disputed South China Sea island,https://www.ctvnews.ca/world/china-appears-to-be-building-an-airstrip-on-a-disputed-south-china-sea-island-1.6521245,negative,-0.5374587919719707,0.14203768968582153,0.7467486262321472,0.11121370643377304,-0.5374587919719707
CTV,2023-08-16,"Elks say, 'confidence remains in Chris Jones' as team parts ways with president Victor Cui",https://edmonton.ctvnews.ca/elks-say-confidence-remains-in-chris-jones-as-team-parts-ways-with-president-victor-cui-1.6520080,positive,0.3373295826058964,0.6363844275474548,0.2601068615913391,0.10350865125656128,0.3373295826058964
CTV,2023-08-16,Gay couple from Toronto wins lawsuit in Italy after son's birth photo used in anti-surrogacy campaign,https://toronto.ctvnews.ca/gay-couple-from-toronto-wins-lawsuit-in-italy-after-son-s-birth-photo-used-in-anti-surrogacy-campaign-1.6517347,negative,-0.720965295833017,0.09502223134040833,0.854397177696228,0.05058061331510544,-0.720965295833017
CTV,2023-08-16,Germany's Cabinet approves a plan to liberalize rules on cannabis possession and sale,https://www.ctvnews.ca/business/germany-s-cabinet-approves-a-plan-to-liberalize-rules-on-cannabis-possession-and-sale-1.6521300,positive,0.321085028877357,0.5985498428344727,0.19281306862831116,0.20863710343837738,0.321085028877357
CTV,2023-08-16,Northwest Territories declares territorial state of emergency amid wildfires,https://www.ctvnews.ca/canada/northwest-territories-declares-territorial-state-of-emergency-amid-wildfires-1.6520856,negative,-0.6697904140086319,0.07834449410438538,0.8221485614776611,0.0995069220662117,-0.6697904140086319
CTV,2023-08-16,"'A very, very difficult time': Endoscopy procedures paused at Halifax hospital due to sterilization issue",https://atlantic.ctvnews.ca/a-very-very-difficult-time-endoscopy-procedures-paused-at-halifax-hospital-due-to-sterilization-issue-1.6520471,negative,-0.9285053728681356,0.009601498953998089,0.9636377096176147,0.026760868728160858,-0.9285053728681356
CTV,2023-08-16,"Young girl mauled by 3 dogs while viewing puppies for sale in Newmarket, Ont.",https://toronto.ctvnews.ca/young-girl-mauled-by-3-dogs-while-viewing-puppies-for-sale-in-newmarket-ont-1.6520129,negative,-0.9337390498077105,0.00978007446974516,0.9663512110710144,0.023868676275014877,-0.9337390498077105
CTV,2023-08-16,Netflix launches gaming test for televisions and computers in Canada,https://www.ctvnews.ca/entertainment/netflix-launches-gaming-test-for-televisions-and-computers-in-canada-1.6519997,positive,0.30064212253041855,0.5685083866119385,0.15019868314266205,0.28129297494888306,0.30064212253041855
CTV,2023-08-16,Bid to ban backyard fireworks fizzles out at committee meeting,https://london.ctvnews.ca/bid-to-ban-backyard-fireworks-fizzles-out-at-committee-meeting-1.6521099,negative,-0.9211655528471403,0.0124294962733984,0.9598541855812073,0.02771633118391037,-0.9211655528471403
CTV,2023-08-16,'Stand up to hate': 90 years since the riot at Toronto's Christie Pits,https://toronto.ctvnews.ca/stand-up-to-hate-90-years-since-the-riot-at-toronto-s-christie-pits-1.6521089,negative,-0.7243385756261311,0.11873727291822433,0.8593236207962036,0.02193906530737877,-0.7243385756261311
CTV,2023-08-16,Climate change could make migraines 'rougher' for some. Here's how,https://www.ctvnews.ca/health/climate-change-could-make-migraines-rougher-for-some-here-s-how-1.6518615,negative,-0.8689381641945625,0.036547090858221054,0.932884693145752,0.030568212270736694,-0.8689381641945625
CTV,2023-08-16,Ottawa poised to offer update on response to Emergencies Act inquiry recommendations,https://www.ctvnews.ca/politics/ottawa-poised-to-offer-update-on-response-to-emergencies-act-inquiry-recommendations-1.6520475,neutral,0.06409788589536447,0.3893515169620514,0.2957984507083893,0.31484997272491455,0.06409788589536447
CTV,2023-08-16,"Dynamic solution needed to solve Saskatoon's housing problem, expert says",https://saskatoon.ctvnews.ca/dynamic-solution-needed-to-solve-saskatoon-s-housing-problem-expert-says-1.6520845,negative,-0.1952168936441181,0.31209737062454224,0.5409451723098755,0.14695753157138824,-0.1952168936441181
CTV,2023-08-16,"'We never should have left': Canada needs diplomatic presence in Afghanistan, ex-ambassador says",https://www.ctvnews.ca/politics/we-never-should-have-left-canada-needs-diplomatic-presence-in-afghanistan-ex-ambassador-says-1.6520961,negative,-0.9680553915662089,0.0076866778545081615,0.9839280843734741,0.008385236375033855,-0.9680553915662089
CTV,2023-08-16,Alberta-N.W.T. wildfires burn area almost 4 times the size of P.E.I.; firefighters hope for rain,https://www.ctvnews.ca/climate-and-environment/alberta-n-w-t-wildfires-burn-area-almost-4-times-the-size-of-p-e-i-firefighters-hope-for-rain-1.6521088,negative,-0.6256428299317657,0.08571664243936539,0.795606791973114,0.11867655813694,-0.6256428299317657
CTV,2023-08-16,Safety features installed at site of deadly Manitoba crash,https://winnipeg.ctvnews.ca/safety-features-installed-at-site-of-deadly-manitoba-crash-1.6519978,positive,0.5043542799073406,0.7243499755859375,0.1425783336162567,0.13307173550128937,0.5043542799073406
CTV,2023-08-16,Yellowknife declares local state of emergency due to nearby wildfire,https://www.ctvnews.ca/canada/yellowknife-declares-local-state-of-emergency-due-to-nearby-wildfire-1.6519557,negative,-0.7695229631957498,0.05727681145071983,0.8790924549102783,0.06363067030906677,-0.7695229631957498
CTV,2023-08-16,How to avoid compromising nutrition when grocery shopping at dollar stores,https://www.ctvnews.ca/health/how-to-avoid-compromising-nutrition-when-grocery-shopping-at-dollar-stores-1.6520932,neutral,-0.03906155440714265,0.2842971682548523,0.34624621272087097,0.3694567084312439,-0.03906155440714265
CTV,2023-08-16,Josh Classen's forecast: Warm today; heat returns Thursday,https://edmonton.ctvnews.ca/edmonton-area-weather/josh-classen-s-forecast-warm-today-heat-returns-thursday-1.6521274,positive,0.5067502982287548,0.7139807939529419,0.054938748478889465,0.23108047246932983,0.5067502982287548
CTV,2023-08-16,"Toyota recalls thousands of Tundra vehicles in Canada, U.S. due to issue with plastic fuel tube",https://www.ctvnews.ca/autos/toyota-recalls-thousands-of-tundra-vehicles-in-canada-u-s-due-to-issue-with-plastic-fuel-tube-1.6516861,negative,-0.6191584950430964,0.0838981419801712,0.7913263440132141,0.12477549910545349,-0.6191584950430964
CTV,2023-08-16,"Barrie man, 21, killed in collision with tractor-trailer in Orillia",https://barrie.ctvnews.ca/barrie-man-21-killed-in-collision-with-tractor-trailer-in-orillia-1.6520553,negative,-0.670075326699844,0.06342879682779312,0.8210350275039673,0.1155361458659172,-0.670075326699844
CTV,2023-08-16,York Lake Regional Park board reviewing incident following allegations of racism,https://regina.ctvnews.ca/york-lake-regional-park-board-reviewing-incident-following-allegations-of-racism-1.6520622,negative,-0.9107706177120357,0.017473721876740456,0.9545029997825623,0.028023308143019676,-0.9107706177120357
CTV,2023-08-16,Another 18 temperature records broken as heat wave grips B.C.,https://bc.ctvnews.ca/another-18-temperature-records-broken-as-heat-wave-grips-b-c-1.6521028,negative,-0.14260154133231495,0.3174583613872528,0.493336945772171,0.1892046332359314,-0.14260154133231495
CTV,2023-08-16,More closures coming to Highway 4 as ministry delays reopening Vancouver Island highway,https://vancouverisland.ctvnews.ca/more-closures-coming-to-highway-4-as-ministry-delays-reopening-vancouver-island-highway-1.6520000,negative,-0.7416600656368314,0.023173466324806213,0.8615086078643799,0.1153179332613945,-0.7416600656368314
CTV,2023-08-16,Indonesia's leader says it can join leading economies by 2045 if it continues educational reforms,https://www.ctvnews.ca/business/indonesia-s-leader-says-it-can-join-leading-economies-by-2045-if-it-continues-educational-reforms-1.6521175,positive,0.5534736416973185,0.749753475189209,0.09304089099168777,0.15720567107200623,0.5534736416973185
CTV,2023-08-16,Lithuania to temporarily close two checkpoints with Belarus amid tensions on border,https://www.ctvnews.ca/world/lithuania-to-temporarily-close-two-checkpoints-with-belarus-amid-tensions-on-border-1.6521144,negative,-0.8597452199748005,0.0333644263446331,0.9278245568275452,0.03881102055311203,-0.8597452199748005
CTV,2023-08-16,B.C. bear caught on camera stealing golf bag,https://bc.ctvnews.ca/b-c-bear-caught-on-camera-stealing-golf-bag-1.6504635,negative,-0.6637046394834312,0.07149570435285568,0.817811906337738,0.11069244146347046,-0.6637046394834312
CTV,2023-08-16,Tasty auction tale ends as Edmonton-based restaurant chain buys Alberta donair costume,https://edmonton.ctvnews.ca/tasty-auction-tale-ends-as-edmonton-based-restaurant-chain-buys-alberta-donair-costume-1.6519417,neutral,0.016782559245060558,0.4613091051578522,0.4427454471588135,0.09594546258449554,0.016782559245060558
CTV,2023-08-16,"See a Sask. couple spin a giant wheel for a chance to win $500,000",https://saskatoon.ctvnews.ca/see-a-sask-couple-spin-a-giant-wheel-for-a-chance-to-win-500-000-1.6520807,positive,0.34336314735797036,0.6105499863624573,0.17148803174495697,0.21796196699142456,0.34336314735797036
CTV,2023-08-16,"Visitors asked to stop bringing flowers to Kemptville, Ont. hospital",https://ottawa.ctvnews.ca/visitors-asked-to-stop-bringing-flowers-to-kemptville-ont-hospital-1.6520639,negative,-0.9153688213869311,0.013466394506394863,0.9568438529968262,0.029689745977520943,-0.9153688213869311
CTV,2023-08-16,Sudbury man says bricks were thrown through his windows after Instagram threat,https://northernontario.ctvnews.ca/sudbury-man-says-bricks-were-thrown-through-his-windows-after-instagram-threat-1.6520481,negative,-0.9549591245561532,0.006378193385899067,0.9772409200668335,0.016380896791815758,-0.9549591245561532
CTV,2023-08-16,"Sask. rural municipality, construction firm fined for toxic waste disposal",https://regina.ctvnews.ca/sask-rural-municipality-construction-firm-fined-for-toxic-waste-disposal-1.6520193,negative,-0.9261985730913715,0.009268829599022865,0.9624367356300354,0.02829441986978054,-0.9261985730913715
CTV,2023-08-16,N.B. child advocate says LGBTQ policy in schools violates Charter rights of kids,https://atlantic.ctvnews.ca/n-b-child-advocate-says-lgbtq-policy-in-schools-violates-charter-rights-of-kids-1.6519952,negative,-0.9654120826261704,0.00826620776206255,0.9825886487960815,0.00914518442004919,-0.9654120826261704
CTV,2023-08-16,Could AI help predict the next pandemic?,https://www.ctvnews.ca/health/could-ai-help-predict-the-next-pandemic-1.6518112,neutral,0.09211597691178852,0.43912166357040405,0.3173513114452362,0.24352705478668213,0.09211597691178852
CTV,2023-08-16,"Federal officials blamed AFN for delays on First Nations policing bill, documents show",https://www.ctvnews.ca/politics/federal-officials-blamed-afn-for-delays-on-first-nations-policing-bill-documents-show-1.6521111,negative,-0.9586854549787139,0.008802098222076893,0.9791644215583801,0.012033513747155666,-0.9586854549787139
CTV,2023-08-16,Madonna to perform in Canada in January and February after hospital delay,https://www.ctvnews.ca/entertainment/madonna-to-perform-in-canada-in-january-and-february-after-hospital-delay-1.6520284,positive,0.3420145543923683,0.6270144581794739,0.22612512111663818,0.14686043560504913,0.3420145543923683
CTV,2023-08-16,England beats Australia 3-1 to move into Women's World Cup final against Spain,https://www.ctvnews.ca/sports/england-beats-australia-3-1-to-move-into-women-s-world-cup-final-against-spain-1.6521165,positive,0.7400355335455009,0.8653596043586731,0.09387065470218658,0.040769755840301514,0.7400355335455009
CTV,2023-08-16,"He rescued her when she was 3 in 1944, now, the two meet in Ottawa for the first time since then",https://ottawa.ctvnews.ca/he-rescued-her-when-she-was-3-in-1944-now-the-two-meet-in-ottawa-for-the-first-time-since-then-1.6518359,neutral,0.024134394368445555,0.44438016414642334,0.4163404107093811,0.13927936553955078,0.024134394368445555
CTV,2023-08-16,University of Waterloo removing class information from public view,https://kitchener.ctvnews.ca/university-of-waterloo-removing-class-information-from-public-view-1.6520027,negative,-0.6160815116660682,0.06551694124937057,0.787638247013092,0.14684484899044037,-0.6160815116660682
CTV,2023-08-16,Edmonton Elks fan says wearing paper bag led to his ejection from stadium,https://edmonton.ctvnews.ca/edmonton-elks-fan-says-wearing-paper-bag-led-to-his-ejection-from-stadium-1.6506456,negative,-0.9349875878603295,0.00923803262412548,0.9669917225837708,0.02377030998468399,-0.9349875878603295
CTV,2023-08-16,14 temperature records broken across B.C. as heat wave continues,https://bc.ctvnews.ca/14-temperature-records-broken-across-b-c-as-heat-wave-continues-1.6520200,neutral,-0.05329939083047863,0.36732983589172363,0.43385550379753113,0.19881464540958405,-0.05329939083047863
CTV,2023-08-16,Here's why more residents in Waterloo region are making the switch to heat pumps,https://kitchener.ctvnews.ca/here-s-why-more-residents-in-waterloo-region-are-making-the-switch-to-heat-pumps-1.6520787,positive,0.6662128782213987,0.824957549571991,0.11975831538438797,0.05528417229652405,0.6662128782213987
CTV,2023-08-16,Two suspects sought after daytime shooting in Walkerville,https://windsor.ctvnews.ca/two-suspects-sought-after-daytime-shooting-in-walkerville-1.6521086,negative,-0.5405316194358105,0.13379941880702972,0.7472843527793884,0.11891622841358185,-0.5405316194358105
CTV,2023-08-16,Ontario casino dealer charged with helping patrons cheat: OPP,https://toronto.ctvnews.ca/ontario-casino-dealer-charged-with-helping-patrons-cheat-opp-1.6521207,negative,-0.842321738642984,0.04476812481880188,0.9188721179962158,0.03635980933904648,-0.842321738642984
CTV,2023-08-16,"Avril Lavigne, Tantoo Cardinal among Canada's Walk of Fame inductees",https://www.ctvnews.ca/entertainment/avril-lavigne-tantoo-cardinal-among-canada-s-walk-of-fame-inductees-1.6519577,positive,0.4299721823414089,0.6877350211143494,0.2073819935321808,0.10488295555114746,0.4299721823414089
CTV,2023-08-16,Canadian basketball star Jamal Murray will sit out FIBA World Cup,https://www.ctvnews.ca/sports/canadian-basketball-star-jamal-murray-will-sit-out-fiba-world-cup-1.6521249,negative,-0.3974938531564678,0.20070378482341766,0.66164630651474,0.13764984905719757,-0.3974938531564678
CTV,2023-08-16,'He loves riding it': Regina family devastated by theft of son's special needs bike,https://regina.ctvnews.ca/he-loves-riding-it-regina-family-devastated-by-theft-of-son-s-special-needs-bike-1.6520836,negative,-0.44609246422448523,0.12176226079463959,0.6789097785949707,0.19932791590690613,-0.44609246422448523
CTV,2023-08-16,"Hyundai recalls more than 11,000 vehicles in Canada over fire risk",https://www.ctvnews.ca/autos/hyundai-recalls-more-than-11-000-vehicles-in-canada-over-fire-risk-1.6521007,negative,-0.6442386026993404,0.07458199560642242,0.8061023950576782,0.11931560188531876,-0.6442386026993404
CTV,2023-08-16,"Assault investigation leads to impaired charges for London, Ont. teen",https://london.ctvnews.ca/assault-investigation-leads-to-impaired-charges-for-london-ont-teen-1.6520859,negative,-0.8891623627372709,0.034197788685560226,0.9435739517211914,0.02222820557653904,-0.8891623627372709
CTV,2023-08-16,"Wildfire smoke blanketing Manitoba, events being impacted by air quality",https://winnipeg.ctvnews.ca/wildfire-smoke-blanketing-manitoba-events-being-impacted-by-air-quality-1.6520928,negative,-0.6088462578341494,0.06428588926792145,0.7829297184944153,0.15278440713882446,-0.6088462578341494
CTV,2023-08-16,Mounties resume enforcement against B.C. old-growth logging activists,https://vancouverisland.ctvnews.ca/mounties-resume-enforcement-against-b-c-old-growth-logging-activists-1.6520235,negative,-0.8243114921625934,0.04364058002829552,0.908964216709137,0.04739515110850334,-0.8243114921625934
CTV,2023-08-16,Calgary limits water use during dry spell,https://calgary.ctvnews.ca/calgary-limits-water-use-during-dry-spell-1.6519964,negative,-0.5328622799613476,0.13218529522418976,0.7418458461761475,0.12596890330314636,-0.5328622799613476
CTV,2023-08-16,5 French tourists and 1 Swiss arrested for the gang rape of a young British woman in Spain,https://www.ctvnews.ca/world/5-french-tourists-and-1-swiss-arrested-for-the-gang-rape-of-a-young-british-woman-in-spain-1.6521222,negative,-0.8230901882361596,0.03513689339160919,0.9079233407974243,0.05693976953625679,-0.8230901882361596
CTV,2023-08-16,"Ontario senior loses $16,500 to bank investigator scam",https://toronto.ctvnews.ca/ontario-senior-loses-16-500-to-bank-investigator-scam-1.6520661,negative,-0.9568391793301968,0.008299117907881737,0.9782167673110962,0.013484103605151176,-0.9568391793301968
CTV,2023-08-16,"Canada among 10 countries reporting highest cumulative mpox cases, WHO reports",https://www.ctvnews.ca/health/canada-among-10-countries-reporting-highest-cumulative-mpox-cases-who-reports-1.6520194,negative,-0.8945533993308727,0.019471969455480576,0.9460087418556213,0.034519270062446594,-0.8945533993308727
CTV,2023-08-16,Canadian corporate ethics czar launches China forced-labour probe into Ralph Lauren,https://www.ctvnews.ca/canada/canadian-corporate-ethics-czar-launches-china-forced-labour-probe-into-ralph-lauren-1.6519996,negative,-0.876203207988816,0.027856793254613876,0.936471700668335,0.035671547055244446,-0.876203207988816
CTV,2023-08-16,AI fears overblown? Theoretical physicist calls chatbots 'glorified tape recorders',https://www.ctvnews.ca/sci-tech/ai-fears-overblown-theoretical-physicist-calls-chatbots-glorified-tape-recorders-1.6518309,negative,-0.8685013273838641,0.021701743826270103,0.9321868419647217,0.04611143097281456,-0.8685013273838641
